2025-11-21 13:50:15 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (1.96ms)
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (1.66ms)
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.77ms)
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:08:19 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:08:19 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.09ms)
2025-11-24 16:08:20 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:08:20 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:08:20 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-24 16:08:20 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.45ms)
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.39ms)
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.62ms)
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '4e05f1d061d1.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '4e05f1d061d1.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:09:29 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-24 16:09:29 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.08ms)
2025-11-24 16:10:37 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-24 16:10:37 | DEBUG    | logger.py:77 | Log file: /Users/pond500/RAG/mcp_rag-main/logs/server.log
2025-11-24 16:10:39 | INFO     | mcp_server_multi_kb.py:38 | 🚀 Starting Multi-KB MCP Server...
2025-11-24 16:10:39 | INFO     | multi_kb_rag.py:45 | 🚀 Initializing Multi-Knowledge Base RAG System...
2025-11-24 16:10:39 | DEBUG    | multi_kb_rag.py:52 | Qdrant client: localhost:6333
2025-11-24 16:10:48 | INFO     | multi_kb_rag.py:82 | ✅ Multi-KB RAG System initialized
2025-11-24 16:10:48 | INFO     | mcp_server_multi_kb.py:43 | ✅ Multi-KB MCP Server ready
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.39ms)
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (1.48ms)
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.46ms)
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.78ms)
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:12:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-24 16:12:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.34ms)
2025-11-24 16:17:36 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:17:36 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:17:36 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:17:36 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:17:36 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:17:36 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.65ms)
2025-11-24 16:17:36 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:17:36 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:17:36 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:17:36 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:17:36 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.09ms)
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.58ms)
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.40ms)
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:17:37 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-24 16:17:37 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.03ms)
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (3.58ms)
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (3.09ms)
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:46:32 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:46:32 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.22ms)
2025-11-24 16:46:33 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:33 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:33 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:46:33 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:46:33 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.36ms)
2025-11-24 16:46:33 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:33 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:33 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-24 16:46:33 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (1.23ms)
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (1.87ms)
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.62ms)
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.03ms)
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (1.60ms)
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'dec5d2b02418.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'dec5d2b02418.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-24 16:46:38 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-24 16:46:38 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (1.65ms)
2025-11-25 12:44:26 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-25 12:44:26 | DEBUG    | logger.py:77 | Log file: /Users/pond500/RAG/mcp_rag-main/logs/server.log
2025-11-25 12:44:27 | INFO     | mcp_server_multi_kb.py:38 | 🚀 Starting Multi-KB MCP Server...
2025-11-25 12:44:27 | INFO     | multi_kb_rag.py:45 | 🚀 Initializing Multi-Knowledge Base RAG System...
2025-11-25 12:44:27 | DEBUG    | multi_kb_rag.py:52 | Qdrant client: localhost:6333
2025-11-25 12:44:36 | INFO     | multi_kb_rag.py:82 | ✅ Multi-KB RAG System initialized
